name,country_code,year,surface_temp
Indonesia,IDN,1978,24.427542
Indonesia,IDN,1979,24.68654
Indonesia,IDN,1979,24.648373
Indonesia,IDN,1979,24.686626
Indonesia,IDN,1979,24.89014
Indonesia,IDN,1979,25.024155
Indonesia,IDN,1979,24.508305
Indonesia,IDN,1979,24.126976
Indonesia,IDN,1979,24.468039
Indonesia,IDN,1979,24.391273
Indonesia,IDN,1979,24.969877
Indonesia,IDN,1979,24.6893
Indonesia,IDN,1979,24.190231
Indonesia,IDN,1980,24.592638
Indonesia,IDN,1980,24.576216
Indonesia,IDN,1980,24.663185
Indonesia,IDN,1980,24.86468
Indonesia,IDN,1980,25.0744
Indonesia,IDN,1980,24.702719
Indonesia,IDN,1980,24.512897
Indonesia,IDN,1980,24.17042
Indonesia,IDN,1980,24.774086
Indonesia,IDN,1980,24.900375
Indonesia,IDN,1980,24.857597
Indonesia,IDN,1980,24.477976
Indonesia,IDN,1981,24.416988
Indonesia,IDN,1981,24.534988
Indonesia,IDN,1981,24.695276
Indonesia,IDN,1981,24.801981
Indonesia,IDN,1981,24.942753
Indonesia,IDN,1981,24.729622
Indonesia,IDN,1981,24.257936
Indonesia,IDN,1981,24.71924
Indonesia,IDN,1981,24.465767
Indonesia,IDN,1981,24.752508
Indonesia,IDN,1981,24.572172
Indonesia,IDN,1981,24.479092
Indonesia,IDN,1982,24.290117
Indonesia,IDN,1982,24.481323
Indonesia,IDN,1982,24.484526
Indonesia,IDN,1982,24.786928
Indonesia,IDN,1982,24.786045
Indonesia,IDN,1982,24.602314
Indonesia,IDN,1982,24.26669
Indonesia,IDN,1982,24.220219
Indonesia,IDN,1982,24.66996
Indonesia,IDN,1982,24.710144
Indonesia,IDN,1982,25.053812
Indonesia,IDN,1982,24.899532
Indonesia,IDN,1983,24.781616
Indonesia,IDN,1983,25.096237
Indonesia,IDN,1983,25.577385
Indonesia,IDN,1983,25.444218
Indonesia,IDN,1983,25.063313
Indonesia,IDN,1983,24.832699
Indonesia,IDN,1983,24.390293
Indonesia,IDN,1983,24.586403
Indonesia,IDN,1983,24.751238
Indonesia,IDN,1983,24.882463
Indonesia,IDN,1983,24.807684
Indonesia,IDN,1983,24.408466
Indonesia,IDN,1984,24.120382
Indonesia,IDN,1984,24.179369
Indonesia,IDN,1984,24.472662
Indonesia,IDN,1984,24.714962
Indonesia,IDN,1984,24.60268
Indonesia,IDN,1984,24.36647
Indonesia,IDN,1984,23.88763
Indonesia,IDN,1984,24.384674
Indonesia,IDN,1984,24.118425
Indonesia,IDN,1984,24.606764
Indonesia,IDN,1984,24.641191
Indonesia,IDN,1984,24.346954
Indonesia,IDN,1985,24.368074
Indonesia,IDN,1985,24.831121
Indonesia,IDN,1985,24.627155
Indonesia,IDN,1985,24.75377
Indonesia,IDN,1985,24.903399
Indonesia,IDN,1985,24.443844
Indonesia,IDN,1985,23.75306
Indonesia,IDN,1985,24.02882
Indonesia,IDN,1985,24.188034
Indonesia,IDN,1985,24.53842
Indonesia,IDN,1985,24.660168
Indonesia,IDN,1985,24.276829
Indonesia,IDN,1986,24.401146
Indonesia,IDN,1986,24.176243
Indonesia,IDN,1986,24.283133
Indonesia,IDN,1986,24.68804
Indonesia,IDN,1986,25.015963
Indonesia,IDN,1986,24.609133
Indonesia,IDN,1986,24.305483
Indonesia,IDN,1986,24.627157
Indonesia,IDN,1986,24.526608
Indonesia,IDN,1986,24.644045
Indonesia,IDN,1986,24.54649
Indonesia,IDN,1986,24.601189
Indonesia,IDN,1987,24.192814
Indonesia,IDN,1987,24.51402
Indonesia,IDN,1987,24.77924
Indonesia,IDN,1987,25.113894
Indonesia,IDN,1987,24.95406
Indonesia,IDN,1987,25.111017
Indonesia,IDN,1987,24.690067
Indonesia,IDN,1987,24.547852
Indonesia,IDN,1987,25.02949
Indonesia,IDN,1987,25.285755
Indonesia,IDN,1987,25.195444
Indonesia,IDN,1987,24.810898
Indonesia,IDN,1988,24.684301
Indonesia,IDN,1988,24.823376
Indonesia,IDN,1988,25.292027
Indonesia,IDN,1988,25.342642
Indonesia,IDN,1988,25.398064
Indonesia,IDN,1988,24.726873
Indonesia,IDN,1988,24.431377
Indonesia,IDN,1988,24.411154
Indonesia,IDN,1988,24.71733
Indonesia,IDN,1988,24.97945
Indonesia,IDN,1988,24.714859
Indonesia,IDN,1988,24.259125
Indonesia,IDN,1989,24.525017
Indonesia,IDN,1989,24.29042
Indonesia,IDN,1989,24.41368
Indonesia,IDN,1989,24.636875
Indonesia,IDN,1989,24.920456
Indonesia,IDN,1989,24.535011
Indonesia,IDN,1989,24.406694
Indonesia,IDN,1989,24.288128
Indonesia,IDN,1989,24.470915
Indonesia,IDN,1989,24.690592
Indonesia,IDN,1989,24.771751
Indonesia,IDN,1989,24.360851
Indonesia,IDN,1990,24.314959
Indonesia,IDN,1990,24.749397
Indonesia,IDN,1990,24.822634
Indonesia,IDN,1990,25.07156
Indonesia,IDN,1990,25.09606
Indonesia,IDN,1990,24.784004
Indonesia,IDN,1990,24.258703
Indonesia,IDN,1990,24.515007
Indonesia,IDN,1990,24.446283
Indonesia,IDN,1990,24.769232
Indonesia,IDN,1990,25.065157
Indonesia,IDN,1990,24.533758
Indonesia,IDN,1991,24.635202
Indonesia,IDN,1991,24.71827
Indonesia,IDN,1991,24.710125
Indonesia,IDN,1991,24.678001
Indonesia,IDN,1991,24.617968
Indonesia,IDN,1991,24.766468
Indonesia,IDN,1991,24.481188
Indonesia,IDN,1991,24.595873
Indonesia,IDN,1991,24.809235
Indonesia,IDN,1991,24.748558
Indonesia,IDN,1991,24.298012
Indonesia,IDN,1991,24.320068
Indonesia,IDN,1992,24.305544
Indonesia,IDN,1992,24.69508
Indonesia,IDN,1992,24.870914
Indonesia,IDN,1992,24.861881
Indonesia,IDN,1992,24.736176
Indonesia,IDN,1992,24.746107
Indonesia,IDN,1992,24.122297
Indonesia,IDN,1992,24.439669
Indonesia,IDN,1992,24.526102
Indonesia,IDN,1992,24.682068
Indonesia,IDN,1992,24.617197
Indonesia,IDN,1992,24.368256
Indonesia,IDN,1993,24.518375
Indonesia,IDN,1993,24.639774
Indonesia,IDN,1993,24.494066
Indonesia,IDN,1993,24.830736
Indonesia,IDN,1993,25.050505
Indonesia,IDN,1993,24.849163
Indonesia,IDN,1993,24.340185
Indonesia,IDN,1993,24.539736
Indonesia,IDN,1993,24.567726
Indonesia,IDN,1993,24.902548
Indonesia,IDN,1993,24.992905
Indonesia,IDN,1993,24.921728
Indonesia,IDN,1994,24.556335
Indonesia,IDN,1994,24.84376
Indonesia,IDN,1994,24.519533
Indonesia,IDN,1994,24.908623
Indonesia,IDN,1994,24.896946
Indonesia,IDN,1994,24.54282
Indonesia,IDN,1994,24.330517
Indonesia,IDN,1994,24.339745
Indonesia,IDN,1994,24.821766
Indonesia,IDN,1994,24.985882
Indonesia,IDN,1994,25.097466
Indonesia,IDN,1994,24.866802
Indonesia,IDN,1995,24.63035
Indonesia,IDN,1995,24.640696
Indonesia,IDN,1995,24.865608
Indonesia,IDN,1995,25.040277
Indonesia,IDN,1995,25.295938
Indonesia,IDN,1995,25.05992
Indonesia,IDN,1995,24.477766
Indonesia,IDN,1995,24.475927
Indonesia,IDN,1995,24.839642
Indonesia,IDN,1995,24.9723
Indonesia,IDN,1995,24.97852
Indonesia,IDN,1995,24.710796
Indonesia,IDN,1996,24.426537
Indonesia,IDN,1996,24.453825
Indonesia,IDN,1996,25.205015
Indonesia,IDN,1996,25.102507
Indonesia,IDN,1996,25.26339
Indonesia,IDN,1996,24.875782
Indonesia,IDN,1996,24.69112
Indonesia,IDN,1996,24.583845
Indonesia,IDN,1996,24.970116
Indonesia,IDN,1996,24.86247
Indonesia,IDN,1996,24.926125
Indonesia,IDN,1996,24.732561
Indonesia,IDN,1997,24.5655
Indonesia,IDN,1997,24.719019
Indonesia,IDN,1997,25.119255
Indonesia,IDN,1997,24.98333
Indonesia,IDN,1997,25.273546
Indonesia,IDN,1997,25.103281
Indonesia,IDN,1997,24.633093
Indonesia,IDN,1997,24.956854
Indonesia,IDN,1997,25.065691
Indonesia,IDN,1997,25.335812
Indonesia,IDN,1997,25.343847
Indonesia,IDN,1997,25.270706
Indonesia,IDN,1998,25.650604
Indonesia,IDN,1998,25.796873
Indonesia,IDN,1998,25.852308
Indonesia,IDN,1998,26.03173
Indonesia,IDN,1998,26.123114
Indonesia,IDN,1998,25.46384
Indonesia,IDN,1998,25.069328
Indonesia,IDN,1998,24.827875
Indonesia,IDN,1998,25.137754
Indonesia,IDN,1998,25.378288
Indonesia,IDN,1998,25.213171
Indonesia,IDN,1998,24.852867
Indonesia,IDN,1999,24.80528
Indonesia,IDN,1999,24.857153
Indonesia,IDN,1999,24.998316
Indonesia,IDN,1999,25.345028
Indonesia,IDN,1999,24.911089
Indonesia,IDN,1999,24.707409
Indonesia,IDN,1999,24.33323
Indonesia,IDN,1999,24.413296
Indonesia,IDN,1999,24.75094
Indonesia,IDN,1999,24.763855
Indonesia,IDN,1999,24.83138
Indonesia,IDN,1999,24.85035
Indonesia,IDN,2000,24.479671
Indonesia,IDN,2000,24.835009
Indonesia,IDN,2000,24.98098
Indonesia,IDN,2000,25.043465
Indonesia,IDN,2000,25.241648
Indonesia,IDN,2000,24.403797
Indonesia,IDN,2000,24.524075
Indonesia,IDN,2000,24.415468
Indonesia,IDN,2000,24.93191
Indonesia,IDN,2000,24.9212
Indonesia,IDN,2000,25.074926
Indonesia,IDN,2000,25.126497
Indonesia,IDN,2001,24.65758
Indonesia,IDN,2001,24.865795
Indonesia,IDN,2001,25.032642
Indonesia,IDN,2001,25.11786
Indonesia,IDN,2001,25.311752
Indonesia,IDN,2001,24.765789
Indonesia,IDN,2001,24.677105
Indonesia,IDN,2001,24.827042
Indonesia,IDN,2001,24.89562
Indonesia,IDN,2001,25.216038
Indonesia,IDN,2001,25.028141
Indonesia,IDN,2001,24.796373
Indonesia,IDN,2002,24.791267
Indonesia,IDN,2002,25.007402
Indonesia,IDN,2002,25.016804
Indonesia,IDN,2002,25.28667
Indonesia,IDN,2002,25.446672
Indonesia,IDN,2002,24.89594
Indonesia,IDN,2002,24.861656
Indonesia,IDN,2002,24.720415
Indonesia,IDN,2002,24.991987
Indonesia,IDN,2002,25.477705
Indonesia,IDN,2002,25.367426
Indonesia,IDN,2002,25.182467
Indonesia,IDN,2003,24.939917
Indonesia,IDN,2003,25.01239
Indonesia,IDN,2003,25.11476
Indonesia,IDN,2003,25.326973
Indonesia,IDN,2003,25.578573
Indonesia,IDN,2003,25.21302
Indonesia,IDN,2003,24.567482
Indonesia,IDN,2003,24.774706
Indonesia,IDN,2003,24.87037
Indonesia,IDN,2003,25.122808
Indonesia,IDN,2003,25.23288
Indonesia,IDN,2003,24.87279
Indonesia,IDN,2004,24.989664
Indonesia,IDN,2004,25.043911
Indonesia,IDN,2004,25.340088
Indonesia,IDN,2004,25.442663
Indonesia,IDN,2004,25.52268
Indonesia,IDN,2004,24.937145
Indonesia,IDN,2004,24.282808
Indonesia,IDN,2004,24.697163
Indonesia,IDN,2004,24.756025
Indonesia,IDN,2004,25.308374
Indonesia,IDN,2004,25.279438
Indonesia,IDN,2004,25.000507
Indonesia,IDN,2005,25.036755
Indonesia,IDN,2005,25.292843
Indonesia,IDN,2005,25.397078
Indonesia,IDN,2005,25.321527
Indonesia,IDN,2005,25.291718
Indonesia,IDN,2005,25.1934
Indonesia,IDN,2005,24.76097
Indonesia,IDN,2005,24.882002
Indonesia,IDN,2005,25.265104
Indonesia,IDN,2005,25.118235
Indonesia,IDN,2005,25.089985
Indonesia,IDN,2005,24.84684
Indonesia,IDN,2006,24.902128
Indonesia,IDN,2006,25.126892
Indonesia,IDN,2006,25.26118
Indonesia,IDN,2006,25.113186
Indonesia,IDN,2006,25.23997
Indonesia,IDN,2006,24.69948
Indonesia,IDN,2006,24.866732
Indonesia,IDN,2006,24.701267
Indonesia,IDN,2006,24.833332
Indonesia,IDN,2006,25.450857
Indonesia,IDN,2006,25.547049
Indonesia,IDN,2006,25.450478
Indonesia,IDN,2007,25.264296
Indonesia,IDN,2007,25.093708
Indonesia,IDN,2007,25.267452
Indonesia,IDN,2007,25.315638
Indonesia,IDN,2007,25.50493
Indonesia,IDN,2007,25.19899
Indonesia,IDN,2007,24.624212
Indonesia,IDN,2007,24.582018
Indonesia,IDN,2007,24.902866
Indonesia,IDN,2007,25.256617
Indonesia,IDN,2007,25.142977
Indonesia,IDN,2007,25.098047
Indonesia,IDN,2008,25.194311
Indonesia,IDN,2008,25.032204
Indonesia,IDN,2008,24.753483
Indonesia,IDN,2008,25.00928
Indonesia,IDN,2008,25.135181
Indonesia,IDN,2008,24.735704
Indonesia,IDN,2008,24.43144
Indonesia,IDN,2008,24.530947
Indonesia,IDN,2008,24.9433
Indonesia,IDN,2008,25.182867
Indonesia,IDN,2008,25.245687
Indonesia,IDN,2008,24.951935
Indonesia,IDN,2009,24.954126
Indonesia,IDN,2009,25.021666
Indonesia,IDN,2009,25.033012
Indonesia,IDN,2009,25.601664
Indonesia,IDN,2009,25.622095
Indonesia,IDN,2009,25.278639
Indonesia,IDN,2009,24.883879
Indonesia,IDN,2009,25.200861
Indonesia,IDN,2009,25.716429
Indonesia,IDN,2009,25.447598
Indonesia,IDN,2009,25.481958
Indonesia,IDN,2009,25.335443
Indonesia,IDN,2010,25.186153
Indonesia,IDN,2010,25.747955
Indonesia,IDN,2010,25.645758
Indonesia,IDN,2010,25.95366
Indonesia,IDN,2010,26.1213
Indonesia,IDN,2010,25.436527
Indonesia,IDN,2010,25.011715
Indonesia,IDN,2010,25.137964
Indonesia,IDN,2010,25.172226
Indonesia,IDN,2010,25.400116
Indonesia,IDN,2010,25.26866
Indonesia,IDN,2010,25.014864
Indonesia,IDN,2011,24.880577
Indonesia,IDN,2011,25.111242
Indonesia,IDN,2011,25.052694
Indonesia,IDN,2011,25.244793
Indonesia,IDN,2011,25.471048
Indonesia,IDN,2011,25.011517
Indonesia,IDN,2011,24.789972
Indonesia,IDN,2011,24.85192
Indonesia,IDN,2011,25.015717
Indonesia,IDN,2011,25.241022
Indonesia,IDN,2011,25.325134
Indonesia,IDN,2011,25.245104
Indonesia,IDN,2012,25.164042
Indonesia,IDN,2012,25.086199
Indonesia,IDN,2012,25.19873
Indonesia,IDN,2012,25.327787
Indonesia,IDN,2012,25.43866
Indonesia,IDN,2012,25.122658
Indonesia,IDN,2012,24.60705
Indonesia,IDN,2012,24.781864
Indonesia,IDN,2012,25.233015
Indonesia,IDN,2012,25.462667
Indonesia,IDN,2012,25.38652
Indonesia,IDN,2012,25.283741
Indonesia,IDN,2013,25.36496
Indonesia,IDN,2013,25.275387
Indonesia,IDN,2013,25.723295
Indonesia,IDN,2013,25.666538
Indonesia,IDN,2013,25.647564
Indonesia,IDN,2013,25.662033
Indonesia,IDN,2013,24.651144
Indonesia,IDN,2013,24.729473
Indonesia,IDN,2013,25.0449
Indonesia,IDN,2013,25.397312
Indonesia,IDN,2013,25.242306
Indonesia,IDN,2013,25.10579
Indonesia,IDN,2014,24.881338
Indonesia,IDN,2014,25.323298
Indonesia,IDN,2014,25.461544
Indonesia,IDN,2014,25.521748
Indonesia,IDN,2014,25.67275
Indonesia,IDN,2014,25.56484
Indonesia,IDN,2014,25.211096
Indonesia,IDN,2014,24.74321
Indonesia,IDN,2014,25.16558
Indonesia,IDN,2014,25.771307
Indonesia,IDN,2014,25.559853
Indonesia,IDN,2014,25.320377
Indonesia,IDN,2015,25.076473
Indonesia,IDN,2015,25.02394
Indonesia,IDN,2015,25.322758
Indonesia,IDN,2015,25.517212
Indonesia,IDN,2015,25.651442
Indonesia,IDN,2015,25.375978
Indonesia,IDN,2015,25.264936
Indonesia,IDN,2015,25.14245
Indonesia,IDN,2015,25.568157
Indonesia,IDN,2015,25.9364
Indonesia,IDN,2015,25.808083
Indonesia,IDN,2015,25.809778
Indonesia,IDN,2016,25.935844
Indonesia,IDN,2016,25.699541
Indonesia,IDN,2016,26.124382
Indonesia,IDN,2016,26.210552
Indonesia,IDN,2016,26.275234
Indonesia,IDN,2016,25.610626
Indonesia,IDN,2016,25.382074
Indonesia,IDN,2016,25.646852
Indonesia,IDN,2016,25.551603
Indonesia,IDN,2016,25.554344
Indonesia,IDN,2016,25.677582
Indonesia,IDN,2016,25.580212
Indonesia,IDN,2017,25.375332
Indonesia,IDN,2017,25.314804
Indonesia,IDN,2017,25.385681
Indonesia,IDN,2017,25.520966
Indonesia,IDN,2017,25.791195
Indonesia,IDN,2017,25.316414
Indonesia,IDN,2017,25.121836
Indonesia,IDN,2017,25.079815
Indonesia,IDN,2017,25.461071
Indonesia,IDN,2017,25.778294
Indonesia,IDN,2017,25.533339
Indonesia,IDN,2017,25.53785
Indonesia,IDN,2018,25.305672
Indonesia,IDN,2018,25.345774
Indonesia,IDN,2018,25.38284
Indonesia,IDN,2018,25.675915
Indonesia,IDN,2018,25.66701
Indonesia,IDN,2018,25.357296
Indonesia,IDN,2018,25.15936
Indonesia,IDN,2018,25.224623
Indonesia,IDN,2018,25.270782
Indonesia,IDN,2018,25.623259
Indonesia,IDN,2018,25.646786
Indonesia,IDN,2018,25.598875
Indonesia,IDN,2019,25.498774
Indonesia,IDN,2019,25.529097
Indonesia,IDN,2019,25.643312
Indonesia,IDN,2019,25.899519
Indonesia,IDN,2019,25.934637
Indonesia,IDN,2019,25.354357
Indonesia,IDN,2019,24.946037
Indonesia,IDN,2019,25.182615
Indonesia,IDN,2019,25.4851
Indonesia,IDN,2019,25.571585
Indonesia,IDN,2019,26.03472
Indonesia,IDN,2019,25.741018
Indonesia,IDN,2020,25.891323
Indonesia,IDN,2020,25.875904
Indonesia,IDN,2020,25.950125
Indonesia,IDN,2020,25.971636
Indonesia,IDN,2020,26.18626
Indonesia,IDN,2020,25.451332
Indonesia,IDN,2020,25.044268
Indonesia,IDN,2020,25.461786
Indonesia,IDN,2020,25.396498
Indonesia,IDN,2020,25.610836
Indonesia,IDN,2020,25.655928
Indonesia,IDN,2020,25.474943
Indonesia,IDN,2021,25.190014
Indonesia,IDN,2021,25.490536
Indonesia,IDN,2021,25.372879
Indonesia,IDN,2021,25.624323
Indonesia,IDN,2021,25.855373
Indonesia,IDN,2021,25.43297
Indonesia,IDN,2021,25.3152
Indonesia,IDN,2021,25.167236
Indonesia,IDN,2021,25.293154
Indonesia,IDN,2021,25.868187
Indonesia,IDN,2021,25.588242
Indonesia,IDN,2021,25.561136
Indonesia,IDN,2022,25.374182
Indonesia,IDN,2022,25.29991
Indonesia,IDN,2022,25.657871
Indonesia,IDN,2022,25.773087
Indonesia,IDN,2022,25.922485
Indonesia,IDN,2022,25.21873
Indonesia,IDN,2022,25.18641
Indonesia,IDN,2022,25.17338
Indonesia,IDN,2022,25.330408
Indonesia,IDN,2022,25.40676
Indonesia,IDN,2022,25.465786
Indonesia,IDN,2022,25.291067
Indonesia,IDN,2023,25.244205
Indonesia,IDN,2023,25.314196
Indonesia,IDN,2023,25.380865
Indonesia,IDN,2023,25.814302
Indonesia,IDN,2023,26.085264
Indonesia,IDN,2023,25.737125
Indonesia,IDN,2023,25.417826
Indonesia,IDN,2023,25.487692
Indonesia,IDN,2023,25.681368
Indonesia,IDN,2023,26.321615
Indonesia,IDN,2023,26.243954
Indonesia,IDN,2023,26.075294
Indonesia,IDN,2024,25.94353
Indonesia,IDN,2024,26.171362
Indonesia,IDN,2024,26.284086
Indonesia,IDN,2024,26.479654
Indonesia,IDN,2024,26.348228
Indonesia,IDN,2024,25.705803
Indonesia,IDN,2024,25.553888
Indonesia,IDN,2024,25.56633
Indonesia,IDN,2024,26.103796
Indonesia,IDN,2024,26.178076
Iran,IRN,1940,4.2841663
Iran,IRN,1940,6.6807947
Iran,IRN,1940,7.9834366
Iran,IRN,1940,17.564783
Iran,IRN,1940,23.085642
Iran,IRN,1940,27.854708
Iran,IRN,1940,29.388397
Iran,IRN,1940,26.67926
Iran,IRN,1940,23.658228
Iran,IRN,1940,18.932346
Iran,IRN,1940,11.9627495
Iran,IRN,1940,7.8226657
Iran,IRN,1941,6.011363
Iran,IRN,1941,9.79001
Iran,IRN,1941,12.003057
Iran,IRN,1941,16.701412
Iran,IRN,1941,24.587952
Iran,IRN,1941,28.577944
Iran,IRN,1941,30.19807
Iran,IRN,1941,28.52923
Iran,IRN,1941,24.040083
Iran,IRN,1941,19.185318
Iran,IRN,1941,11.794834
Iran,IRN,1941,6.5936337
Iran,IRN,1942,5.7692175
Iran,IRN,1942,8.196731
Iran,IRN,1942,13.022675
Iran,IRN,1942,18.29651
Iran,IRN,1942,25.371365
Iran,IRN,1942,27.796915
Iran,IRN,1942,29.419106
Iran,IRN,1942,27.539701
Iran,IRN,1942,24.213018
Iran,IRN,1942,18.844923
Iran,IRN,1942,12.67789
Iran,IRN,1942,4.9799914
Iran,IRN,1943,3.7170494
Iran,IRN,1943,4.691343
Iran,IRN,1943,8.693521
Iran,IRN,1943,15.716757
Iran,IRN,1943,23.580936
Iran,IRN,1943,27.039202
Iran,IRN,1943,29.240847
Iran,IRN,1943,27.816475
Iran,IRN,1943,24.023083
Iran,IRN,1943,18.340174
Iran,IRN,1943,12.025338
Iran,IRN,1943,7.995175
Iran,IRN,1944,5.6934357
Iran,IRN,1944,6.498827
Iran,IRN,1944,13.529298
Iran,IRN,1944,17.222122
Iran,IRN,1944,23.332726
Iran,IRN,1944,28.010778
Iran,IRN,1944,29.741104
Iran,IRN,1944,28.013968
Iran,IRN,1944,23.369415
Iran,IRN,1944,19.111631
Iran,IRN,1944,12.507534
Iran,IRN,1944,2.015135
Iran,IRN,1945,1.7716867
Iran,IRN,1945,4.272419
Iran,IRN,1945,10.096885
Iran,IRN,1945,16.360796
Iran,IRN,1945,21.565363
Iran,IRN,1945,26.864416
Iran,IRN,1945,28.642748
Iran,IRN,1945,28.875742
Iran,IRN,1945,24.526249
Iran,IRN,1945,19.508614
Iran,IRN,1945,11.865743
Iran,IRN,1945,6.4191613
Iran,IRN,1946,2.869526
Iran,IRN,1946,6.4017453
Iran,IRN,1946,10.601401
Iran,IRN,1946,18.683481
Iran,IRN,1946,24.058752
Iran,IRN,1946,27.077486
Iran,IRN,1946,28.524885
Iran,IRN,1946,26.713676
Iran,IRN,1946,23.60409
Iran,IRN,1946,19.041557
Iran,IRN,1946,11.133257
Iran,IRN,1946,4.3416657
Iran,IRN,1947,4.4779387
Iran,IRN,1947,4.874364
Iran,IRN,1947,12.369161
Iran,IRN,1947,17.550337
Iran,IRN,1947,22.238169
Iran,IRN,1947,26.96659
Iran,IRN,1947,29.300678
Iran,IRN,1947,28.810684
Iran,IRN,1947,24.099138
Iran,IRN,1947,18.79987
Iran,IRN,1947,12.827233
Iran,IRN,1947,5.891615
Iran,IRN,1948,5.1791863
Iran,IRN,1948,6.8911424
Iran,IRN,1948,8.386144
Iran,IRN,1948,14.40649
Iran,IRN,1948,22.466576
Iran,IRN,1948,27.219717
Iran,IRN,1948,29.12167
Iran,IRN,1948,27.88094
Iran,IRN,1948,24.27303
Iran,IRN,1948,18.122747
Iran,IRN,1948,12.294078
Iran,IRN,1948,4.8931293
Iran,IRN,1949,0.9071802
Iran,IRN,1949,3.1813247
Iran,IRN,1949,8.318413
Iran,IRN,1949,15.622433
Iran,IRN,1949,22.897068
Iran,IRN,1949,27.140646
Iran,IRN,1949,29.375555
Iran,IRN,1949,26.940197
Iran,IRN,1949,23.878754
Iran,IRN,1949,16.299322
Iran,IRN,1949,10.771084
Iran,IRN,1949,6.5328193
Iran,IRN,1950,2.0569432
Iran,IRN,1950,2.6942763
Iran,IRN,1950,10.050965
Iran,IRN,1950,15.579937
Iran,IRN,1950,22.123549
Iran,IRN,1950,26.845192
Iran,IRN,1950,29.210676
Iran,IRN,1950,27.677408
Iran,IRN,1950,23.536892
Iran,IRN,1950,19.461489
Iran,IRN,1950,10.732313
Iran,IRN,1950,5.5752716
Iran,IRN,1951,4.3578963
Iran,IRN,1951,4.4864182
Iran,IRN,1951,9.820867
Iran,IRN,1951,16.360807
Iran,IRN,1951,22.5087
Iran,IRN,1951,26.817081
Iran,IRN,1951,29.167383
Iran,IRN,1951,27.877102
Iran,IRN,1951,25.270887
Iran,IRN,1951,19.168312
Iran,IRN,1951,11.953624
Iran,IRN,1951,6.3932934
Iran,IRN,1952,2.9144344
Iran,IRN,1952,7.2442117
Iran,IRN,1952,11.052973
Iran,IRN,1952,17.189405
Iran,IRN,1952,22.221325
Iran,IRN,1952,26.562733
Iran,IRN,1952,28.621807
Iran,IRN,1952,27.041897
Iran,IRN,1952,23.691696
Iran,IRN,1952,18.741505
Iran,IRN,1952,10.478213
Iran,IRN,1952,6.302484
Iran,IRN,1953,5.9317303
Iran,IRN,1953,7.6298494
Iran,IRN,1953,8.852209
Iran,IRN,1953,16.285994
Iran,IRN,1953,21.807888
Iran,IRN,1953,27.001648
Iran,IRN,1953,28.678997
Iran,IRN,1953,27.79762
Iran,IRN,1953,24.058933
Iran,IRN,1953,17.860126
Iran,IRN,1953,10.446606
Iran,IRN,1953,3.9395857
Iran,IRN,1954,4.364066
Iran,IRN,1954,5.459744
Iran,IRN,1954,9.859477
Iran,IRN,1954,16.16678
Iran,IRN,1954,22.909843
Iran,IRN,1954,26.71478
Iran,IRN,1954,28.438187
Iran,IRN,1954,27.20823
Iran,IRN,1954,23.467922
Iran,IRN,1954,18.15791
Iran,IRN,1954,11.144914
Iran,IRN,1954,6.678626
Iran,IRN,1955,4.3814545
Iran,IRN,1955,8.052083
Iran,IRN,1955,11.351982
Iran,IRN,1955,16.918615
Iran,IRN,1955,21.377829
Iran,IRN,1955,26.175163
Iran,IRN,1955,29.446507
Iran,IRN,1955,28.401722
Iran,IRN,1955,24.590725
Iran,IRN,1955,17.71877
Iran,IRN,1955,13.121353
Iran,IRN,1955,6.857223
Iran,IRN,1956,2.7807033
Iran,IRN,1956,6.935096
Iran,IRN,1956,9.834612
Iran,IRN,1956,16.157124
Iran,IRN,1956,22.62261
Iran,IRN,1956,26.63483
Iran,IRN,1956,28.686466
Iran,IRN,1956,27.01366
Iran,IRN,1956,23.55208
Iran,IRN,1956,17.612719
Iran,IRN,1956,12.123012
Iran,IRN,1956,5.4168453
Iran,IRN,1957,1.3060441
Iran,IRN,1957,4.079101
Iran,IRN,1957,10.171288
Iran,IRN,1957,13.480534
Iran,IRN,1957,20.063072
Iran,IRN,1957,25.39671
Iran,IRN,1957,27.868
Iran,IRN,1957,27.09969
Iran,IRN,1957,23.389837
Iran,IRN,1957,17.742844
Iran,IRN,1957,10.1258135
Iran,IRN,1957,5.995079
Iran,IRN,1958,6.1879663
Iran,IRN,1958,6.790548
Iran,IRN,1958,14.29043
Iran,IRN,1958,19.634878
Iran,IRN,1958,23.151989
Iran,IRN,1958,27.288265
Iran,IRN,1958,28.746864
Iran,IRN,1958,28.005428
Iran,IRN,1958,24.261562
Iran,IRN,1958,18.291159
Iran,IRN,1958,8.750232
Iran,IRN,1958,6.9348216
Iran,IRN,1959,4.4964643
Iran,IRN,1959,2.5908835
Iran,IRN,1959,9.798849
Iran,IRN,1959,19.286152
Iran,IRN,1959,22.153412
Iran,IRN,1959,26.901999
Iran,IRN,1959,28.534582
Iran,IRN,1959,29.039795
Iran,IRN,1959,25.128012
Iran,IRN,1959,19.160555
Iran,IRN,1959,9.868295
Iran,IRN,1959,3.8942418
Iran,IRN,1960,6.128979
Iran,IRN,1960,9.813006
Iran,IRN,1960,8.047813
Iran,IRN,1960,14.862901
Iran,IRN,1960,21.974585
Iran,IRN,1960,27.550003
Iran,IRN,1960,28.333906
Iran,IRN,1960,28.348846
Iran,IRN,1960,24.299482
Iran,IRN,1960,18.626495
Iran,IRN,1960,11.654922
